eta,g_Popt,g_Palg,g_Pstar,g_mixture,G_Popt,G_Palg,G_Pstar,G_mixture
5.355356398499375725e-01,-7.387800620379514349e-02,-4.757903231197746496e-01,-7.766812184307736455e-01,-2.091751783794097985e-01,3.336819361565412922e-02,1.080390295827365899e-01,1.470355422570981396e-01,5.525037994083659143e-02
5.358982909545644269e-01,-7.421354890916109781e-02,-4.756132983641367939e-01,-7.757831453645178676e-01,-2.092732367896732448e-01,3.334134083263029513e-02,1.078665157955980280e-01,1.467540407988860984e-01,5.517450455084138561e-02
5.362609420591913922e-01,-7.454780381571501913e-02,-4.754349811223765876e-01,-7.748851532038742995e-01,-2.093702708914371158e-01,3.331436659818454160e-02,1.076940664410434012e-01,1.464728650131931209e-01,5.509859378558867871e-02
5.366235931638183576e-01,-7.488076484600858507e-02,-4.752553875532186112e-01,-7.739872558182163687e-01,-2.094662784472309802e-01,3.328727138044051959e-02,1.075216819848642258e-01,1.461920148681640219e-01,5.502264801695078145e-02
5.369862442684452120e-01,-7.521242598822519554e-02,-4.750745337052539874e-01,-7.730894670151324810e-01,-2.095612572606864177e-01,3.326005564971401540e-02,1.073493628870120231e-01,1.459114903269249641e-01,5.494666761760402807e-02
5.373488953730721773e-01,-7.554278129910696471e-02,-4.748924357688890652e-01,-7.721918007436916476e-01,-2.096552052180324921e-01,3.323271987848852582e-02,1.071771096015925462e-01,1.456312913475689141e-01,5.487065296100612777e-02
5.377115464776991427e-01,-7.587182488789623314e-02,-4.747091098906768281e-01,-7.712942708460850394e-01,-2.097481202273165923e-01,3.320526454139338668e-02,1.070049225768481271e-01,1.453514178831497583e-01,5.479460442137762399e-02
5.380741975823259970e-01,-7.619955072479012159e-02,-4.745245721639432812e-01,-7.703968910276643989e-01,-2.098400000579645486e-01,3.317769011521931599e-02,1.068328022551751078e-01,1.450718698817262675e-01,5.471852237372276662e-02
5.384368486869529624e-01,-7.652595302426323798e-02,-4.743388385857956191e-01,-7.694996750621034831e-01,-2.099308426898076618e-01,3.314999707889965119e-02,1.066607490731508179e-01,1.447926472863744207e-01,5.464240719381641131e-02
5.387994997915799278e-01,-7.685102615122674230e-02,-4.741519248830279309e-01,-7.686026367205500698e-01,-2.100206462236655636e-01,3.312218591343851770e-02,1.064887634616006329e-01,1.445137500351757476e-01,5.456625925814428957e-02
5.391621508962067821e-01,-7.717476455398974977e-02,-4.739638469023308431e-01,-7.677057895475061233e-01,-2.101094087840706948e-01,3.309425710186841840e-02,1.063168458456246190e-01,1.442351780612589618e-01,5.449007894387658535e-02
5.395248020008337475e-01,-7.749716276693652262e-02,-4.737746204549124762e-01,-7.668091470788882535e-01,-2.101971285634058884e-01,3.306621112921959149e-02,1.061449966445823234e-01,1.439569312928419276e-01,5.441386662885105974e-02
5.398874531054607129e-01,-7.781821541316991109e-02,-4.735842612668419438e-01,-7.659127229315223495e-01,-2.102838038412697674e-01,3.303804848248825810e-02,1.059732162721150894e-01,1.436790096532193362e-01,5.433762269154551738e-02
5.402501042100875672e-01,-7.813791720711082966e-02,-4.733927849714931746e-01,-7.650165304434823899e-01,-2.103694329173364519e-01,3.300976965060420376e-02,1.058015051361778092e-01,1.434014130607983439e-01,5.426134751105782250e-02
5.406127553147145326e-01,-7.845626295704999364e-02,-4.732002069185088367e-01,-7.641205828689676682e-01,-2.104540141509330109e-01,3.298137512439680563e-02,1.056298636391073131e-01,1.431241414291639646e-01,5.418504146709168801e-02
5.409754064193414980e-01,-7.877324756765191616e-02,-4.730065424051848044e-01,-7.632248935723768835e-01,-2.105375460004206278e-01,3.295286539656094860e-02,1.054582921776834326e-01,1.428471946670747394e-01,5.410870493992792074e-02
5.413380575239683523e-01,-7.908886598042141891e-02,-4.728118067546625003e-01,-7.623294756485299306e-01,-2.106200269020128690e-01,3.292424096163248937e-02,1.052867911431338843e-01,1.425705726784916028e-01,5.403233831041043267e-02
5.417007086285953177e-01,-7.940311307979874833e-02,-4.726160151749354554e-01,-7.614343420315869970e-01,-2.107014552149144571e-01,3.289550231599214225e-02,1.051153609211499251e-01,1.422942753626554868e-01,5.395594195996400444e-02
5.420633597332222831e-01,-7.971598406167856865e-02,-4.724191827529107268e-01,-7.605395057348716126e-01,-2.107818295650671914e-01,3.286664995781929388e-02,1.049440018919299833e-01,1.420183026141025318e-01,5.387951627056042359e-02
5.424260108378491374e-01,-8.002747424889222749e-02,-4.722213243714696862e-01,-7.596449795770265911e-01,-2.108611486434337490e-01,3.283768438701262227e-02,1.047727144302380564e-01,1.417426543226850688e-01,5.380306162465764430e-02
5.427886619424761028e-01,-8.033757907312688573e-02,-4.720224546311104774e-01,-7.587507761363900816e-01,-2.109394111826161655e-01,3.280860610514724218e-02,1.046014989054918631e-01,1.414673303736498911e-01,5.372657840518102468e-02
5.431513130471030681e-01,-8.064629407711776388e-02,-4.718225882092335066e-01,-7.578569079849712953e-01,-2.110166160036677230e-01,3.277941561543473714e-02,1.044303556818004797e-01,1.411923306476836615e-01,5.365006699549945690e-02
5.435139641517299225e-01,-8.095361491679242683e-02,-4.716217396553625818e-01,-7.569633876287134022e-01,-2.110927620063254295e-01,3.275011342268263625e-02,1.042592851179734437e-01,1.409176550209259027e-01,5.357352777939516919e-02
5.438766152563568879e-01,-8.125953736335889133e-02,-4.714199233706288794e-01,-7.560702272446564454e-01,-2.111678481200960356e-01,3.272070003325289189e-02,1.040882875675706032e-01,1.406433033650401621e-01,5.349696114104374178e-02
5.442392663609838532e-01,-8.156405730534288523e-02,-4.712171535882929696e-01,-7.551774389245080599e-01,-2.112418733527916537e-01,3.269117595501991325e-02,1.039173633789598483e-01,1.403692755472896181e-01,5.342036746499512212e-02
5.446019174656107076e-01,-8.186717075056404447e-02,-4.710134441781115289e-01,-7.542850347799165966e-01,-2.113148368123927145e-01,3.266154169732737866e-02,1.037465128954132565e-01,1.400955714305487376e-01,5.334374713614065122e-02
5.449645685702376730e-01,-8.216887370643100041e-02,-4.708088089947863875e-01,-7.533930265572421625e-01,-2.113867375362246115e-01,3.263179777096691936e-02,1.035757364551755932e-01,1.398221908733658925e-01,5.326710053970806769e-02
5.453272196748646383e-01,-8.246916227280354228e-02,-4.706032618007736090e-01,-7.525014258428439629e-01,-2.114575746054652150e-01,3.260194468816113300e-02,1.034050343914839631e-01,1.395491337300586165e-01,5.319042806126639267e-02
5.456898707794914927e-01,-8.276803283671951839e-02,-4.703968161853804286e-01,-7.516102442659950977e-01,-2.115273473414458483e-01,3.257198296249519398e-02,1.032344070326161045e-01,1.392763998507350331e-01,5.311373008667408246e-02
5.460525218841184580e-01,-8.306548191314155893e-02,-4.701894855599579870e-01,-7.507194931191181198e-01,-2.115960551039497428e-01,3.254191310884113619e-02,1.030638547019536722e-01,1.390039890813467016e-01,5.303700700202895746e-02
5.464151729887454234e-01,-8.336150614594539654e-02,-4.699812830330536428e-01,-7.498291834619827956e-01,-2.116636973120666898e-01,3.251173564331144572e-02,1.028933777180695008e-01,1.387319012637924232e-01,5.296025919365010548e-02
5.467778240933722778e-01,-8.365610230953923754e-02,-4.697722214830313270e-01,-7.489393263582277971e-01,-2.117302734910355699e-01,3.248145108321220942e-02,1.027229763948246388e-01,1.384601362359593191e-01,5.288348704804801681e-02
5.471404751979992431e-01,-8.394926731042384738e-02,-4.695623137684934445e-01,-7.480499326252543213e-01,-2.117957832253547501e-01,3.245105994699515328e-02,1.025526510414129788e-01,1.381886938317667957e-01,5.280669095189471918e-02
5.475031263026262085e-01,-8.424099818869534850e-02,-4.693515725540711170e-01,-7.471610127745633712e-01,-2.118602261485107441e-01,3.242056275420979183e-02,1.023824019624007819e-01,1.379175738812670193e-01,5.272987129200412681e-02
5.478657774072530628e-01,-8.453129211948096078e-02,-4.691400103050253900e-01,-7.462725772376934685e-01,-2.119236019876322707e-01,3.238996002545446729e-02,1.022122294577973989e-01,1.376467762107146386e-01,5.265302845530583919e-02
5.482284285118800282e-01,-8.482014640796919913e-02,-4.689276392474037713e-01,-7.453846363272715880e-01,-2.119859105519796838e-01,3.235925228232838791e-02,1.020421338231348729e-01,1.373763006426025335e-01,5.257616282881361069e-02
5.485910796165069936e-01,-8.510755833614558341e-02,-4.687144712405995062e-01,-7.444971999763621007e-01,-2.120471515590074407e-01,3.232844004741231014e-02,1.018721153495782961e-01,1.371061469957529644e-01,5.249927479962712695e-02
5.489537307211338479e-01,-8.539352542751887931e-02,-4.685005181087431581e-01,-7.436102779680855424e-01,-2.121073248923306398e-01,3.229752384422879263e-02,1.017021743239980847e-01,1.368363150854129406e-01,5.242236475491834913e-02
5.493163818257608133e-01,-8.567804542353263386e-02,-4.682857914930786958e-01,-7.427238800395350449e-01,-2.121664306026851410e-01,3.226650419715904050e-02,1.015323110290098363e-01,1.365668047232898585e-01,5.234543308187111776e-02
5.496790329303877787e-01,-8.596111620740964909e-02,-4.680703028170256630e-01,-7.418380155309722834e-01,-2.122244687788963358e-01,3.223538163137773527e-02,1.013625257430469384e-01,1.362976157176319925e-01,5.226848016764396032e-02
5.500416840350146330e-01,-8.624273580519958848e-02,-4.678540632808232402e-01,-7.409526935688224292e-01,-2.122814395839556223e-01,3.220415667280107641e-02,1.011928187404406154e-01,1.360287478733392952e-01,5.219150639934977409e-02
5.504043351396415984e-01,-8.652290238676907386e-02,-4.676370837204955055e-01,-7.400679232458813317e-01,-2.123373432905106828e-01,3.217282984803515600e-02,1.010231902915261770e-01,1.357602009920076958e-01,5.211451216402240849e-02
5.507669862442684527e-01,-8.680161426672627911e-02,-4.674193748081618693e-01,-7.391837132982792546e-01,-2.123921802194250752e-01,3.214140168432355615e-02,1.008536406627392745e-01,1.354919748720008199e-01,5.203749784858813232e-02
5.511296373488954181e-01,-8.707886990528623805e-02,-4.672009470778273332e-01,-7.383000721892933882e-01,-2.124459507566105465e-01,3.210987270949450245e-02,1.006841701166698577e-01,1.352240693085631218e-01,5.196046383984509465e-02
5.514922884535223835e-01,-8.735466790907464585e-02,-4.669818108303078752e-01,-7.374170083076478921e-01,-2.124986553918521981e-01,3.207824345190835036e-02,1.005147789121304536e-01,1.349564840938836108e-01,5.188341052443257162e-02
5.518549395581492378e-01,-8.762900700299947054e-02,-4.667619761304100390e-01,-7.365345297745138353e-01,-2.125502946589392650e-01,3.204651444040906849e-02,1.003454673042405432e-01,1.346892190171576908e-01,5.180633828880432112e-02
5.522175906627762032e-01,-8.790188593279602003e-02,-4.665414527511422271e-01,-7.356526443807094306e-01,-2.126008690448828453e-01,3.201468620429936962e-02,1.001762355445224850e-01,1.344222738646951854e-01,5.172924751922902686e-02
5.525802417674031686e-01,-8.817330373729403981e-02,-4.663202501489605023e-01,-7.347713597732243862e-01,-2.126503792456762021e-01,3.198275927328375623e-02,1.000070838810119822e-01,1.341556484200069344e-01,5.165213860176076643e-02
5.529428928720300229e-01,-8.844325963018073722e-02,-4.660983776750347030e-01,-7.338906834355802822e-01,-2.126988260670379383e-01,3.195073417738347743e-02,9.983801255833446575e-02,1.338893424638603058e-01,5.157501192218139074e-02
5.533055439766569883e-01,-8.871175297492706058e-02,-4.658758444422796963e-01,-7.330106224716597119e-01,-2.127462103625523682e-01,3.191861144687779817e-02,9.966902181776715608e-02,1.336233557743773392e-01,5.149786786597176924e-02
5.536681950812839537e-01,-8.897878328518515900e-02,-4.656526593160661420e-01,-7.321311837889084018e-01,-2.127925330692557182e-01,3.188639161224959828e-02,9.950011189732743677e-02,1.333576881271395509e-01,5.142070681828825318e-02
5.540308461859108080e-01,-8.924435022512766658e-02,-4.654288309029468440e-01,-7.312523741815364353e-01,-2.128377952239295379e-01,3.185407520413086058e-02,9.933128303186467001e-02,1.330923392952442219e-01,5.134352916392914690e-02
5.543934972905377734e-01,-8.950845360972325970e-02,-4.652043674585752964e-01,-7.303742000643793642e-01,-2.128819979120881722e-01,3.182166275324793681e-02,9.916253545317055274e-02,1.328273090493929942e-01,5.126633528730795142e-02
5.547561483951647388e-01,-8.977109340494848766e-02,-4.649792770774328066e-01,-7.294966676104741587e-01,-2.129251422946336625e-01,3.178915479036703573e-02,9.899386939007204234e-02,1.325625971580054463e-01,5.118912557243093797e-02
5.551187994997915931e-01,-9.003226972794253768e-02,-4.647535676349863198e-01,-7.286197828815033084e-01,-2.129672296330933357e-01,3.175655184623915606e-02,9.882528506850063454e-02,1.322982033872827090e-01,5.111190040286506253e-02
5.554814506044185585e-01,-9.029198279007588646e-02,-4.645272467508454461e-01,-7.277435516015773320e-01,-2.130082612001005238e-01,3.172385445155578854e-02,9.865678271157785062e-02,1.320341275012885118e-01,5.103466016171775976e-02
5.558441017090455238e-01,-9.055023290642716383e-02,-4.643003217874015487e-01,-7.268679792145131824e-01,-2.130482382980698475e-01,3.169106313691305576e-02,9.848836253970871812e-02,1.317703692620617595e-01,5.095740523162950453e-02
5.562067528136723782e-01,-9.080702066022583452e-02,-4.640727997997586840e-01,-7.259930710179676172e-01,-2.130871624178092283e-01,3.165817843274398857e-02,9.832002477068402246e-02,1.315069284296936925e-01,5.088013599473439896e-02
5.565694039182993436e-01,-9.106234678918401215e-02,-4.638446875860151586e-01,-7.251188320428025857e-01,-2.131250351235087770e-01,3.162520086924236473e-02,9.815176961978244741e-02,1.312438047624024939e-01,5.080285283261243290e-02
5.569320550229263089e-01,-9.131621218215779656e-02,-4.636159917503475114e-01,-7.242452670049706054e-01,-2.131618580407810271e-01,3.159213097630675371e-02,9.798359729985273159e-02,1.309809980166393162e-01,5.072555612626539201e-02
5.572947061275531633e-01,-9.156861787889902793e-02,-4.633867186361224633e-01,-7.233723804291163351e-01,-2.131976328802573928e-01,3.155896928348622676e-02,9.781550802139582501e-02,1.307185079471796518e-01,5.064824625609010145e-02
5.576573572321801286e-01,-9.181956506975730292e-02,-4.631568743250551456e-01,-7.225001766390761748e-01,-2.132323614355171593e-01,3.152571631992528989e-02,9.764750199265959107e-02,1.304563343071943882e-01,5.057092360184778368e-02
5.580200083368070940e-01,-9.206905509531604359e-02,-4.629264646269479755e-01,-7.216286596229313233e-01,-2.132660455568162750e-01,3.149237261430970491e-02,9.747957941973584006e-02,1.301944768483473958e-01,5.049358854263907848e-02
5.583826594414339484e-01,-9.231708944597083466e-02,-4.626954950609178940e-01,-7.207578331475885669e-01,-2.132986871728022038e-01,3.145893869481186655e-02,9.731174050666202557e-02,1.299329353208963367e-01,5.041624145687939595e-02
5.587453105460609137e-01,-9.256366976070595776e-02,-4.624639709354718686e-01,-7.198877008033413016e-01,-2.133302882981076287e-01,3.142541508903662351e-02,9.714398545551217179e-02,1.296717094737647180e-01,5.033888272226916261e-02
5.591079616506878791e-01,-9.280879775185479907e-02,-4.622318973029728717e-01,-7.190182658573716079e-01,-2.133608509443913892e-01,3.139180232398119941e-02,9.697631446648180553e-02,1.294107990546328191e-01,5.026151271577872226e-02
5.594706127553147335e-01,-9.305247531643834336e-02,-4.619992789528684085e-01,-7.181495313337653563e-01,-2.133903772256457998e-01,3.135810092598845245e-02,9.680872773798188113e-02,1.291502038100400540e-01,5.018413181363035047e-02
5.598332638599416988e-01,-9.329470455464528023e-02,-4.617661204115715012e-01,-7.172815000747767566e-01,-2.134188693849161655e-01,3.132431142067626517e-02,9.664122546673403757e-02,1.288899234854620213e-01,5.010674039125617707e-02
5.601959149645686642e-01,-9.353548771351460900e-02,-4.615324259390947148e-01,-7.164141746323862137e-01,-2.134463297279447502e-01,3.129043433287437281e-02,9.647380784786674379e-02,1.286299578253963238e-01,5.002933882326365822e-02
5.605585660691955185e-01,-9.377482718614493784e-02,-4.612981995517426714e-01,-7.155475573014951074e-01,-2.134727606289272828e-01,3.125647018657118359e-02,9.630647507500789128e-02,1.283703065734617121e-01,4.995192748341159561e-02
5.609212171738224839e-01,-9.401272551084449702e-02,-4.610634450115440597e-01,-7.146816501747981221e-01,-2.134981645403859485e-01,3.122241950486082107e-02,9.613922734037472217e-02,1.281109694724812398e-01,4.987450674458349109e-02
5.612838682784494493e-01,-9.424918537022541898e-02,-4.608281658194441910e-01,-7.138164550930310437e-01,-2.135225439828629668e-01,3.118828280989072166e-02,9.597206483486764306e-02,1.278519462645647531e-01,4.979707697876123440e-02
5.616465193830763036e-01,-9.448420959025072285e-02,-4.605923652160013315e-01,-7.129519736327605273e-01,-2.135459015417988660e-01,3.115406062280956512e-02,9.580498774816470497e-02,1.275932366912027049e-01,4.971963855700078927e-02
